,Dynamic,60_40,EqualWeight
2023-06-06,-0.23262908640844826,-0.18632362563945748,-0.10930257444212232
2023-06-07,-0.2389618662272497,-0.1928821193948167,-0.1175669690136314
2023-06-08,-0.23337091193918724,-0.18620748852476754,-0.11000423382725744
2023-06-09,-0.23387291059790272,-0.18577879555782828,-0.11058270306457774
2023-06-12,-0.2297434111738702,-0.1804097426827268,-0.10608280885435917
2023-06-13,-0.23038620944901222,-0.18043362629725246,-0.107881852688268
2023-06-14,-0.22872404695864645,-0.17723529939802796,-0.10525196579281493
2023-06-15,-0.2233797001373462,-0.16800632877317412,-0.09771150469459289
2023-06-16,-0.22602699726058284,-0.1710045337221071,-0.10084494039157388
2023-06-20,-0.22702324024800835,-0.1713050937971714,-0.1018616000056417
2023-06-21,-0.23006818614290447,-0.17305811315533115,-0.10440079474851482
2023-06-22,-0.2297747506767892,-0.175287205863346,-0.106424408158171
2023-06-23,-0.23088371543723607,-0.17576973616462366,-0.10640769727860688
2023-06-26,-0.23305513474827666,-0.17744351115478552,-0.1081324047056661
2023-06-27,-0.23064833304632115,-0.17292223364882053,-0.10579023999267234
2023-06-28,-0.22954961676491814,-0.17126399838633,-0.10437129240153586
2023-06-29,-0.23227619148546452,-0.175345682964145,-0.10887067670526362
2023-06-30,-0.22761308927424984,-0.16567302167407405,-0.10174940634786178
2023-07-03,-0.22804639094426815,-0.16699476789142653,-0.10273329107982876
2023-07-05,-0.22911701183713784,-0.17092009741527647,-0.10567233646336649
2023-07-06,-0.2331236771636438,-0.17955448025883702,-0.11186651217810262
2023-07-07,-0.23383647457322343,-0.18278016871158642,-0.11254304057295439
2023-07-10,-0.2322693970516444,-0.18111212224441287,-0.11082724786220899
2023-07-11,-0.23015352901910213,-0.17631344455905373,-0.107548787937225
2023-07-12,-0.2240017769218342,-0.16870571280132218,-0.09895737863500798
2023-07-13,-0.21744595531163358,-0.16128526240977714,-0.09189553216482316
2023-07-14,-0.2191298120333317,-0.16358005050071744,-0.09454048239015567
2023-07-17,-0.2163703890983012,-0.1616755643080241,-0.0921264177499116
2023-07-18,-0.21334824259421414,-0.15643313381226776,-0.0871924851753485
2023-07-19,-0.21249693069104214,-0.15151839697930003,-0.08458222719101693
2023-07-20,-0.22001514823678803,-0.15905321824609597,-0.09319651369921933
2023-07-21,-0.2205610574000716,-0.15895398730781307,-0.09392584798800141
2023-07-24,-0.22053053020273394,-0.15793043388133388,-0.0947565817523176
2023-07-25,-0.21898766267251213,-0.1571850616897682,-0.09307269681665442
2023-07-26,-0.21876084744784074,-0.1567743397780642,-0.09200041731154085
2023-07-27,-0.22251962086871924,-0.16676579862610696,-0.1006199423086519
2023-07-28,-0.21652209930577027,-0.16018761297317974,-0.09380399730643196
2023-07-31,-0.21586787732024382,-0.15842232909917442,-0.09244219762206951
2023-08-01,-0.21853201347116624,-0.165431321688028,-0.09831564258078695
2023-08-02,-0.2280218103897913,-0.17603670363130708,-0.10631645306415927
2023-08-03,-0.23017083468349842,-0.18514876539126823,-0.11155861013084545
2023-08-04,-0.23042139230212844,-0.18164250167420937,-0.10793115478445603
2023-08-07,-0.22673143821399444,-0.1806125920014161,-0.10749989073733723
2023-08-08,-0.22929021316935438,-0.17897078901323282,-0.10782256301986526
2023-08-09,-0.23379496380933795,-0.18058132988649378,-0.11040424987799491
2023-08-10,-0.2344860003270295,-0.1858457623410521,-0.11390941566658863
2023-08-11,-0.2373192497122103,-0.18688092030882764,-0.11620864058263225
2023-08-14,-0.23355446691894866,-0.18491221635126642,-0.11488950067487069
2023-08-15,-0.2391501840006819,-0.1926359960525199,-0.1197139146251508
2023-08-16,-0.24431328514483552,-0.19874050525218823,-0.124995386906388
2023-08-17,-0.24892471511143155,-0.20378681160471668,-0.1285851824917551
2023-08-18,-0.24867320532952852,-0.20243425203882337,-0.127671880906287
2023-08-21,-0.2440652847795728,-0.2036121137939787,-0.12702422321077456
2023-08-22,-0.24493770276924953,-0.20247290504670457,-0.12628426572789275
2023-08-23,-0.2364085328627089,-0.18936484279638244,-0.11551446681687438
2023-08-24,-0.24580251708828904,-0.19829799332896636,-0.12240598708380301
2023-08-25,-0.24246875433574855,-0.1938730661042547,-0.12009849989375987
2023-08-28,-0.2386143754088167,-0.19047717261418995,-0.1170003729973974
2023-08-29,-0.22826119667509515,-0.1801606736958623,-0.10738514150842393
2023-08-30,-0.22584648515433348,-0.1784794977779839,-0.10574491281338927
2023-08-31,-0.2249016471656674,-0.17773607622717302,-0.10465462289479377
2023-09-01,-0.22577746163773538,-0.18198076289043075,-0.10779882459474333
2023-09-05,-0.227722615927214,-0.18872715055451228,-0.11266081776337478
2023-09-06,-0.23258839216480587,-0.19121330768726252,-0.11582057859861683
2023-09-07,-0.2348099575015289,-0.19180966244571274,-0.11598740705514665
2023-09-08,-0.2340037560629905,-0.18984417815965893,-0.11498839286570306
2023-09-11,-0.229164145467445,-0.18900146089183234,-0.11330354970489132
2023-09-12,-0.23373381305203889,-0.18981374890359037,-0.11554636855803546
2023-09-13,-0.23216844113196056,-0.1893160779618408,-0.11488554644369209
2023-09-14,-0.2279626030828581,-0.18748912096649628,-0.11377919317565688
2023-09-15,-0.23647345511261475,-0.19538512948658038,-0.11858365843539043
2023-09-18,-0.23575126427389115,-0.19327222600431293,-0.11652305800461571
2023-09-19,-0.23751676332268168,-0.19666761726428894,-0.11902079894356188
2023-09-20,-0.2441639137179331,-0.2001166990101091,-0.12214525220497208
2023-09-21,-0.25491916123013714,-0.2164372604852305,-0.13317923923259245
2023-09-22,-0.2547385126251408,-0.21498295092334407,-0.1311576829862231
2023-09-25,-0.25361009502966925,-0.22083059729885657,-0.1353426981476078
2023-09-26,-0.2617681131822971,-0.22883501672064366,-0.14134325277385407
2023-09-27,-0.26198613158703976,-0.23025112169231543,-0.1442219242237942
2023-09-28,-0.25786867844689154,-0.22664245426431118,-0.14185213805955466
2023-09-29,-0.2584496251838063,-0.22773505802509308,-0.14350799161482708
2023-10-02,-0.2550578365580134,-0.23313424256042725,-0.14760073758688352
2023-10-03,-0.26690319580634103,-0.24600561716601677,-0.1568174915906383
2023-10-04,-0.2587768376593219,-0.23849817978428156,-0.1507443194967143
2023-10-05,-0.2602073729905474,-0.240192494526682,-0.15177634988649147
2023-10-06,-0.24959230343942929,-0.2385169766482248,-0.1497073864351458
2023-10-09,-0.24530140124962863,-0.22853509026796204,-0.13999441845772365
2023-10-10,-0.24137783385801603,-0.22655909229389892,-0.13926936015149904
2023-10-11,-0.23683965818619868,-0.2182668606566246,-0.1329033770847622
2023-10-12,-0.24028184573558597,-0.22973497338629933,-0.14028074115836442
2023-10-13,-0.24741702792190856,-0.22657871052160716,-0.13473151036947117
2023-10-16,-0.23950845731239023,-0.22674115688276886,-0.13558896908257623
2023-10-17,-0.24123215754528238,-0.23019012170525355,-0.1391395389159804
2023-10-18,-0.2510580821619621,-0.23910729133626818,-0.14283793403102807
2023-10-19,-0.25778789867699803,-0.24943216969806792,-0.14716434945929924
2023-10-20,-0.2678305946093076,-0.2533001863839217,-0.14880884273640926
2023-10-23,-0.266834317476769,-0.2505106583461906,-0.14666116120124606
2023-10-24,-0.2604709517488496,-0.243208420203453,-0.142151992838218
2023-10-25,-0.2757343670052933,-0.2565876009472472,-0.15179891891033648
2023-10-26,-0.28733231075188226,-0.2574343789599215,-0.15249627405763566
2023-10-27,-0.2862864938550882,-0.2607233729316647,-0.15112287308152483
2023-10-30,-0.27841451300159215,-0.25678658626817286,-0.14981974135874432
2023-10-31,-0.274740990100668,-0.25544958548017926,-0.15007800822207806
2023-11-01,-0.26397319501237704,-0.24432210370930452,-0.14160874892311226
2023-11-02,-0.25050450058959395,-0.22890160465821785,-0.1317180772401758
2023-11-03,-0.24244324365426162,-0.22261609421234319,-0.12570795468691043
2023-11-06,-0.2398495660114942,-0.22457531273564268,-0.1284547660144525
2023-11-07,-0.23445652298830755,-0.21871132182808817,-0.12421751222739408
2023-11-08,-0.23393741541081992,-0.2130897332813535,-0.12246125407899289
2023-11-09,-0.23988155601673955,-0.2241107534839185,-0.12922883897949455
2023-11-10,-0.22482595805817707,-0.215169242469476,-0.12434146128480417
2023-11-13,-0.22665125831396515,-0.21633263196639252,-0.1244838094999734
2023-11-14,-0.2107645815953254,-0.20027149009024303,-0.11125330445877057
2023-11-15,-0.2098104144998234,-0.20377787967991134,-0.11474384561969286
2023-11-16,-0.2090194983356285,-0.1992606373841298,-0.10959998774414648
2023-11-17,-0.2085554943163389,-0.1971660260960093,-0.10871658886735014
2023-11-20,-0.20023122440105257,-0.19151650080784655,-0.10489118512072448
2023-11-21,-0.20385292798105037,-0.19271777512024324,-0.10426476482457658
2023-11-22,-0.20067629384238728,-0.1897121079923968,-0.10322066436719257
2023-11-24,-0.20124189786242275,-0.19325213587957324,-0.10522031814010324
2023-11-27,-0.20218255920658423,-0.1887789712357425,-0.10083702450714471
2023-11-28,-0.20054366043363947,-0.1876582788680594,-0.09708135640608995
2023-11-29,-0.20123488296964887,-0.1839418312697625,-0.0941487712493212
2023-11-30,-0.20144739200479633,-0.18581018721360276,-0.09715421616301456
2023-12-01,-0.1983198677947715,-0.17685202844534453,-0.0886027511183779
2023-12-04,-0.20465600105201098,-0.18076411416039906,-0.09559834785627841
2023-12-05,-0.203413725841605,-0.17389495700622837,-0.0913731349238378
2023-12-06,-0.20754100474094528,-0.1715247383431484,-0.08971448812592986
2023-12-07,-0.19828860350424882,-0.1696527824112659,-0.0871917319644161
2023-12-08,-0.19477020413783142,-0.1702444484438126,-0.09047604887127625
2023-12-11,-0.18922634411848505,-0.16901470446690503,-0.09054917091248937
2023-12-12,-0.18375418822528333,-0.16575766313348672,-0.08794855802965873
2023-12-13,-0.17313648749453114,-0.1511632983390031,-0.07402273392036751
2023-12-14,-0.17267345552880142,-0.14081210894814578,-0.06725481444762482
2023-12-15,-0.1705588547486121,-0.14127999621904008,-0.06832093967138475
2023-12-18,-0.1655469573705335,-0.14113765957399627,-0.06737189912047503
2023-12-19,-0.16101285557923362,-0.1361675377422985,-0.06339768249163069
2023-12-20,-0.17327045875534086,-0.14106679975727532,-0.06673870177641839
2023-12-21,-0.16432608570242901,-0.13838410570993787,-0.06345310676730154
2023-12-22,-0.1629272342392517,-0.13891742256499373,-0.06301608055633112
2023-12-26,-0.15837332160102624,-0.13576265219425565,-0.05975493659601827
2023-12-27,-0.15672758974624257,-0.12875391515810997,-0.05428357401365924
2023-12-28,-0.156883389629483,-0.13109688704325528,-0.05699057170149091
2023-12-29,-0.1601151231975444,-0.13575748984771896,-0.060112625051745305
2024-01-02,-0.17119216335760756,-0.140666234121953,-0.06571724164322768
2024-01-03,-0.1781515208901857,-0.1434635287975875,-0.06889552888857309
2024-01-04,-0.18295062251610594,-0.15036748625481333,-0.07344976440593942
2024-01-05,-0.18293680779894217,-0.15293641775315514,-0.07511883919272833
2024-01-08,-0.168418864388309,-0.14240559285207444,-0.06882832101535052
2024-01-09,-0.16824935325258839,-0.1453811525311991,-0.06972787071660735
2024-01-10,-0.1639184172686603,-0.14408524976943693,-0.06912862382040108
2024-01-11,-0.16235084701809444,-0.14239458999165955,-0.0665141457460715
2024-01-12,-0.16211836663838497,-0.14271282180277012,-0.06437375104940624
2024-01-16,-0.1645756648199972,-0.15069818537074453,-0.07073558415630699
2024-01-17,-0.168903029635724,-0.15407645166489048,-0.07524132406744088
2024-01-18,-0.1604112577629796,-0.15274289884153813,-0.0721456705250052
2024-01-19,-0.1469212746716858,-0.14536252706400754,-0.06633449354118226
2024-01-22,-0.14520113389753275,-0.14225092648550008,-0.06491782432592419
2024-01-23,-0.14307181887593035,-0.14348156104673448,-0.06486421343074966
2024-01-24,-0.14033222499350018,-0.14493281343275866,-0.06655731371165363
2024-01-25,-0.13791318026644894,-0.1399223272085054,-0.062937695877607
2024-01-26,-0.1417074596037048,-0.14123801168767236,-0.06485186293903922
2024-01-29,-0.13331072733642602,-0.1332400936173166,-0.05806898627319368
2024-01-30,-0.13635451370196217,-0.13051356710892548,-0.05748757845943231
2024-01-31,-0.1498886707503322,-0.13569756071546135,-0.060166044610327485
2024-02-01,-0.13949236399578058,-0.12223835946486372,-0.05043191654324142
2024-02-02,-0.13395157661333046,-0.12456544975664707,-0.05373501376472434
2024-02-05,-0.1377893469076521,-0.13362517545230257,-0.06045636764282647
2024-02-06,-0.13634697835950527,-0.1287475788843898,-0.05688755625046216
2024-02-07,-0.1309081956166086,-0.12609632099531176,-0.055115727855626795
2024-02-08,-0.13067469172890755,-0.12790318353242436,-0.0563686018883357
2024-02-09,-0.1263231794673486,-0.12559331106476324,-0.05519107652595978
2024-02-12,-0.12839512072412218,-0.12541400063290653,-0.05593573689597553
2024-02-13,-0.14151123901783702,-0.13873799355848537,-0.06773598249858992
2024-02-14,-0.13500430735332225,-0.13231413649034474,-0.06314143982609777
2024-02-15,-0.13080721150889396,-0.12694417548287873,-0.05916712562104576
2024-02-16,-0.13536923522347177,-0.13158656237089306,-0.06259156183534076
2024-02-20,-0.13845755900744106,-0.1341635834384265,-0.06319650280934586
2024-02-21,-0.14043784918968094,-0.1361640731567606,-0.06542020180464059
2024-02-22,-0.12414460919733972,-0.12386425559477199,-0.0569122922075711
2024-02-23,-0.12317047739783804,-0.11884160375825248,-0.053494140148683145
2024-02-26,-0.12478330456485465,-0.12183442995801375,-0.055329949178074656
2024-02-27,-0.12415306367884027,-0.12334250330901131,-0.0562936702359238
2024-02-28,-0.1258083409659565,-0.12181896338416076,-0.05533789384848109
2024-02-29,-0.12009557025796669,-0.11745774652229568,-0.05109925281824379
2024-03-01,-0.107357161509813,-0.11031678750135787,-0.042282271834276575
2024-03-04,-0.104900983824606,-0.11232384235533799,-0.041618079335138614
2024-03-05,-0.1125707699949744,-0.11265254607374897,-0.04180029700116661
2024-03-06,-0.10677576913813247,-0.10788462369975738,-0.037325386029718244
2024-03-07,-0.09713014983563006,-0.10293228685061773,-0.03209842893489423
2024-03-08,-0.10216149407476438,-0.1068094219811141,-0.03414605207059851
2024-03-11,-0.10338139716791017,-0.10745703133988993,-0.03501299085586784
2024-03-12,-0.0983510437679862,-0.10472462250053627,-0.034941055335083404
2024-03-13,-0.10006762169256278,-0.10730768032801119,-0.03652869560196703
2024-03-14,-0.10286600596030393,-0.11389354101286775,-0.041740320059786895
2024-03-15,-0.11002959571961712,-0.11767135444571575,-0.045683810149625415
2024-03-18,-0.1045881800345635,-0.11559919499332016,-0.043624131962239576
2024-03-19,-0.10265826465366956,-0.11166744586549315,-0.04148477274595208
2024-03-20,-0.0928100361878309,-0.10687484058088625,-0.03566218635596541
2024-03-21,-0.09040379549106214,-0.10433853308385777,-0.03417738660551406
2024-03-22,-0.09233363983590737,-0.10194935424145235,-0.0331598568908823
2024-03-25,-0.09365609438020883,-0.10524108299842483,-0.034991234321042675
2024-03-26,-0.09448235479356915,-0.10523979375267845,-0.03456614340343234
2024-03-27,-0.08921961115455135,-0.09721488359368957,-0.02913407328288109
2024-03-28,-0.0866192583252905,-0.0976234616743753,-0.02777894587809915
2024-04-01,-0.08283149865180572,-0.10535827774391582,-0.03093283723802187
2024-04-02,-0.0820909467119797,-0.11075945169708012,-0.032153290220420794
2024-04-03,-0.07800714011312082,-0.11025108150299401,-0.029931901931527505
2024-04-04,-0.08808512713916727,-0.11426390674907949,-0.03347168544786605
2024-04-05,-0.075897570256512,-0.11370687807849578,-0.030760595681102898
2024-04-08,-0.07347691009765134,-0.11344825839893957,-0.030160663293761547
2024-04-09,-0.06997100127204059,-0.10954999256942244,-0.026192985103270394
2024-04-10,-0.0786970697735685,-0.12277474037743996,-0.037199584501438676
2024-04-11,-0.06475835013342424,-0.120415754945714,-0.031122302581607753
2024-04-12,-0.0782882816319731,-0.12587558280674538,-0.03648753149327111
2024-04-15,-0.08031588158133462,-0.13795195261571158,-0.04179624973410967
2024-04-16,-0.08026398251317801,-0.14119221163759743,-0.04366782954498594
2024-04-17,-0.08841312545604851,-0.14045936095507572,-0.044863697590503016
2024-04-18,-0.08965037033496381,-0.14325892683125396,-0.046997592242218666
2024-04-19,-0.09764603116320147,-0.1465332024617485,-0.05039588695053443
2024-04-22,-0.10090344387788208,-0.14241379262465304,-0.051491348676238835
2024-04-23,-0.09419463079916879,-0.13622816718083564,-0.04727789843917185
2024-04-24,-0.09379563948109582,-0.13892772105339268,-0.048782735405811795
2024-04-25,-0.09422408918764913,-0.14331848367567235,-0.05105112078921459
2024-04-26,-0.0858212785685738,-0.13668070034693658,-0.045327539222777546
2024-04-29,-0.08435044464341168,-0.1319654570018527,-0.04239439652951582
2024-04-30,-0.10148196079268057,-0.14326035294220385,-0.053509667137054295
2024-05-01,-0.10063681384174405,-0.14241560766403427,-0.051646862098570945
2024-05-02,-0.09633040496223744,-0.13615622159041885,-0.04700793407980153
2024-05-03,-0.08846928697483525,-0.12629225203337846,-0.03928547727348186
2024-05-06,-0.07886529252137675,-0.11954764885170943,-0.03347945163281196
2024-05-07,-0.08043315605079848,-0.11682370450539481,-0.03260244654434896
2024-05-08,-0.0817682929176865,-0.1189205322110869,-0.03462946759255103
2024-05-09,-0.07340752117892779,-0.11416790379921082,-0.029427815019855696
2024-05-10,-0.06913969819421772,-0.11548324330757764,-0.029107410542978163
2024-05-13,-0.07313282453034764,-0.11451013270694399,-0.02989103915885727
2024-05-14,-0.06681648213645297,-0.11008449286507171,-0.025212042031511173
2024-05-15,-0.054280262335696716,-0.09868801648717707,-0.01489909186197036
2024-05-16,-0.05699254447566371,-0.10015418712455681,-0.01680898026561506
2024-05-17,-0.04992543191265442,-0.10181226545767741,-0.015690249675197387
2024-05-20,-0.04603138149420627,-0.10225469653247232,-0.014475082805492367
2024-05-21,-0.045488444636824776,-0.09908785423821098,-0.012644085320973275
2024-05-22,-0.05412386829459159,-0.1002139953913348,-0.016338592616541914
2024-05-23,-0.06565784002106112,-0.1064950238916168,-0.02330342628109139
2024-05-24,-0.06108205935971234,-0.10190201006949762,-0.019794814652286274
2024-05-28,-0.055532040867971144,-0.10671275523948298,-0.020772903127794562
2024-05-29,-0.06315377272594758,-0.11482942025636489,-0.027444078333432098
2024-05-30,-0.0669517827915943,-0.11495882918507638,-0.027414055988617347
2024-05-31,-0.06762688984532272,-0.1077485138216524,-0.025130748746317932
2024-06-03,-0.06201185837884704,-0.10158564547213822,-0.01883401958509834
2024-06-04,-0.06460223780565266,-0.09680990631873632,-0.01672608228372441
2024-06-05,-0.05067572406951615,-0.08776586442269008,-0.00763599101543988
2024-06-06,-0.047704603724635364,-0.08832377009070469,-0.006776516884769768
2024-06-07,-0.0635673282468473,-0.09574141643794964,-0.018385456619047003
2024-06-10,-0.0578348292627866,-0.09648705164071392,-0.017154769575793427
2024-06-11,-0.05379631528856943,-0.0914646408404296,-0.012443335333299888
2024-06-12,-0.04663693979167283,-0.08428526800677205,-0.00614775731633499
2024-06-13,-0.04779911211311194,-0.07783521884923139,-0.002501838109012944
2024-06-14,-0.04039428835492376,-0.07440739100291038,0.0
2024-06-17,-0.03682632354363857,-0.07369939442613005,-0.00012069805041048376
2024-06-18,-0.03457256115126517,-0.0689051401221451,0.0
2024-06-20,-0.03256396503765335,-0.07291369059576347,-0.0012737047294719694
2024-06-21,-0.040474686589334063,-0.07366003393087628,-0.00444631878811752
2024-06-24,-0.04351782643432767,-0.07397402983850077,-0.005400286801535592
2024-06-25,-0.040847851694045034,-0.07121078918552315,-0.00326128030497963
2024-06-26,-0.043826610287664325,-0.07586141224171339,-0.00780952821595271
2024-06-27,-0.03784637049007722,-0.07352273506640405,-0.004112272118842908
2024-06-28,-0.040379781350234345,-0.08267443797728624,-0.009595893198875216
2024-07-01,-0.03669685381789678,-0.08793095127102024,-0.012111002028528217
2024-07-02,-0.030939177588353406,-0.08143111152464866,-0.007255312886105814
2024-07-03,-0.022658366633549476,-0.07418292504592605,0.0
2024-07-05,-0.012397332552689488,-0.06793565592534678,0.0
2024-07-08,-0.015479959842370716,-0.06648587503728698,-0.001099301915479356
2024-07-09,-0.014318887022933824,-0.0675957339135913,-0.001519852092134344
2024-07-10,-0.0065401672288966095,-0.06091767061649411,0.0
2024-07-11,-0.011881910986435651,-0.06216549376887859,0.0
2024-07-12,-0.008270907759569734,-0.05702652701394828,0.0
2024-07-15,-0.00540814996749972,-0.05983428240399369,-0.0010124873737941131
2024-07-16,0.0,-0.0512306891068216,0.0
2024-07-17,-0.01771878654531378,-0.059188540045227,-0.007898902925104201
2024-07-18,-0.02354843705192211,-0.06643092238699555,-0.012836862563691542
2024-07-19,-0.03496867659912695,-0.07236688569015737,-0.019948155365022147
2024-07-22,-0.026522859092721562,-0.06773777743766496,-0.01641670400474482
2024-07-23,-0.027149489924346737,-0.06913923827508472,-0.016705998127162447
2024-07-24,-0.04864178977875355,-0.08598865470421069,-0.02908986952677961
2024-07-25,-0.05962671046739121,-0.08586964977237754,-0.03258119155403638
2024-07-26,-0.049760912424645753,-0.07691891004664764,-0.02521563340676103
2024-07-29,-0.04927441391246401,-0.07461348087590325,-0.0238582211064865
2024-07-30,-0.05274394168762864,-0.07601099307850034,-0.024291293064206076
2024-07-31,-0.031388502118047334,-0.06331074017886906,-0.010827638009411555
2024-08-01,-0.04399859713987675,-0.06810858159035571,-0.01538649720680385
2024-08-02,-0.05615755920747312,-0.06717861425557314,-0.01425168037435709
2024-08-05,-0.07704275100329494,-0.0817519597681855,-0.025183766836577193
2024-08-06,-0.07568474957230442,-0.08500483116240554,-0.02877686094181775
2024-08-07,-0.08085750646638812,-0.09127243153883913,-0.033562504952256544
2024-08-08,-0.060725847052828796,-0.0810543809802926,-0.024076930739678204
2024-08-09,-0.05704379643174018,-0.07502142421798541,-0.019822011958971486
2024-08-12,-0.04928936360149072,-0.07338702098439664,-0.01546015430147063
2024-08-13,-0.03844417932525512,-0.061756377579644695,-0.0068945776512513435
2024-08-14,-0.041022449722788124,-0.05763736035418476,-0.006439613887376239
2024-08-15,-0.02806829616759543,-0.05108253559083231,-0.0017573850029724003
2024-08-16,-0.01788645322599547,-0.04848056009844415,0.0
2024-08-19,-0.012090275051791943,-0.04129417058722462,0.0
2024-08-20,-0.011489868643405066,-0.03918683342594054,0.0
2024-08-21,-0.009734513014388324,-0.036975480972490815,0.0
2024-08-22,-0.022171299512334652,-0.045371105407954526,-0.008637923447892604
2024-08-23,-0.011427959651710062,-0.0368251991032712,-0.000991325294622536
2024-08-26,-0.013992738532475513,-0.03918462853360838,-0.003191384542337361
2024-08-27,-0.01155589287257841,-0.039059980444953735,-0.0022745746063340677
2024-08-28,-0.019722926802986818,-0.04288803412558473,-0.006622155461848078
2024-08-29,-0.018077968698417712,-0.044090621908909,-0.006845786735465875
2024-08-30,-0.015230018661389066,-0.04274070190703527,-0.006848973399833924
2024-09-03,-0.03176210798516621,-0.04847181172928683,-0.012162126722589983
2024-09-04,-0.032799850313987355,-0.04476679405814632,-0.009400194189566946
2024-09-05,-0.029858645301945597,-0.044007549217574105,-0.0069001788851555945
2024-09-06,-0.045233640698790545,-0.05378187882844865,-0.01491494339795607
2024-09-09,-0.03694428353173629,-0.0458294592329993,-0.009339072442807073
2024-09-10,-0.031402961308615196,-0.04067866828707012,-0.00428401175276627
2024-09-11,-0.02321288427808821,-0.035108718100760106,0.0
2024-09-12,-0.01095153108308744,-0.03205983536433543,0.0
2024-09-13,-0.004066184571238973,-0.027992001053724347,0.0
2024-09-16,-0.004914829516526886,-0.023585140596232623,0.0
2024-09-17,-0.006968297225474096,-0.02523900188158623,-0.0019992500393842816
2024-09-18,-0.0123061756933317,-0.03183972137435187,-0.007361599465687596
2024-09-19,0.0,-0.023295886969347035,0.0
2024-09-20,0.0,-0.02580841276689949,0.0
2024-09-23,0.0,-0.02517808211533612,0.0
2024-09-24,0.0,-0.02358600917122955,0.0
2024-09-25,-0.0009759007051444168,-0.028139539828776372,-0.0026536597464266176
2024-09-26,0.0,-0.024919342629115326,0.0
2024-09-27,-0.005352692435906081,-0.023745317928681953,-0.0007117726056976581
2024-09-30,-0.006775145843863517,-0.023269098934746046,-0.0024261678832696587
2024-10-01,-0.008534271947714833,-0.025732222207923927,-0.0026135873179321534
2024-10-02,-0.007934001972900062,-0.028783381572057398,-0.004196407380332667
2024-10-03,-0.008939811623667304,-0.033526971277087814,-0.00737997078447572
2024-10-04,-0.004084062092270191,-0.03306597304268133,-0.008469460796774242
2024-10-07,-0.011075558539853425,-0.04126025798197408,-0.014381767232154674
2024-10-08,-0.007673576941994553,-0.03519897459557442,-0.011062731747227272
2024-10-09,-0.006045339108071146,-0.033403287268960025,-0.01125086544252385
2024-10-10,-0.0035835665116913384,-0.03593669359186413,-0.011045159880010313
2024-10-11,0.0,-0.034043883205364334,-0.008490282770559632
2024-10-14,0.0,-0.02903468781935492,-0.006282827930432111
2024-10-15,-0.00437604154922111,-0.028885615587998625,-0.006302501408310235
2024-10-16,-0.000964478088933518,-0.024724780612147335,-0.003682753072803524
2024-10-17,0.0,-0.030904644746405197,-0.006218851748237775
2024-10-18,0.0,-0.028383054614743775,-0.0022974447635241146
2024-10-21,0.0,-0.03619138626392071,-0.0067448129828799885
2024-10-22,0.0,-0.03612270952267693,-0.004891482952266379
2024-10-23,-0.012280471804828053,-0.04247678756085205,-0.011920192097652271
2024-10-24,-0.006049905368940456,-0.03878895789682535,-0.0074764203661007445
2024-10-25,-0.0035078280906669645,-0.041152048761923354,-0.007545608097386136
2024-10-28,-0.0026214340730322805,-0.04041834094170482,-0.007915432236764608
2024-10-29,0.0,-0.03890279411935382,-0.003893339768539672
2024-10-30,-0.0005197387620446969,-0.03952389607437312,-0.0046446587863734345
2024-10-31,-0.020080122049024762,-0.05030923412222821,-0.014539036058455967
2024-11-01,-0.015116833585112177,-0.05330308033315845,-0.01667321797915966
2024-11-04,-0.01739285684184899,-0.04869524214792176,-0.013754677250190639
2024-11-05,-0.006022805746722093,-0.039819023259137665,-0.00840720363735492
2024-11-06,0.0,-0.03633474393371905,-0.011519748710964839
2024-11-07,0.0,-0.027082268452509495,-0.0013978615048064746
2024-11-08,0.0,-0.019647428094588193,0.0
2024-11-11,-0.002141996888313291,-0.020999439227240013,-0.005292387267717413
2024-11-12,-0.004934302446797045,-0.028743105335937158,-0.011256602130118032
2024-11-13,-0.006454073306615515,-0.03216309305834575,-0.014493850043086454
2024-11-14,-0.012849709355115313,-0.03367381186103546,-0.016437644393979545
2024-11-15,-0.03141609250181121,-0.04217661936530692,-0.02298064494701968
2024-11-18,-0.024526468390696388,-0.03914680942834092,-0.017345198673160978
2024-11-19,-0.018599860664825107,-0.035089046540147883,-0.012981408925986315
2024-11-20,-0.01836710876275305,-0.03612872396168143,-0.012949348430205676
2024-11-21,-0.0139211264297745,-0.033331198412210106,-0.010367215601827517
2024-11-22,-0.010937790918850165,-0.03132239012127358,-0.007302635034937666
2024-11-25,-0.01155182437836244,-0.01945105459270824,-0.0051012216469016325
2024-11-26,-0.006596841877184012,-0.017912705912522586,-0.004024510925465963
2024-11-27,-0.012124612414496694,-0.016988543093376274,-0.0035579212722745
2024-11-29,-0.004251845998282544,-0.009298265802366035,0.0
2024-12-02,0.0,-0.007282723475545927,0.0
2024-12-03,0.0,-0.010447853528142148,-0.0009763285174030356
2024-12-04,0.0,-0.0025418889983056525,0.0
2024-12-05,-0.0024262983053096043,-0.00272239599015478,-0.0016556634792856961
2024-12-06,0.0,-0.0009970812320813094,0.0
2024-12-09,-0.006747867388241069,-0.00779196473538768,-0.0027007061020921652
2024-12-10,-0.009892667336250272,-0.011517419714483279,-0.0027137225104555407
2024-12-11,0.0,-0.010705917615685845,0.0
2024-12-12,-0.00609559414438432,-0.018608822361498523,-0.007156486905354309
2024-12-13,-0.0013706164800924014,-0.02275466850712249,-0.01049481376133976
